ID,SKU,Name,Old Categories,New Categories,Status
6581,BW600514PFT-P1338,"Fitted Propane Welding Hose (1/4"" Fittings) - 6 mm x 5 m",Gas Delivery & Control > Welding Gas Hoses > Oxy Fuel Hoses > Welding Hoses - Fitted Single Lengths,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
6582,BW600514BFT,"Oxygen Welding Hose - Fitted (1/4"" Fittings) - 6 mm x 5 m",Gas Delivery & Control > Welding Gas Hoses > Oxy Fuel Hoses > Welding Hoses - Fitted Single Lengths,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
6583,GSB 18V 21,Bosch Combi Drill - GSB 18 V-21 - Body Only - DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
6585,DCK206MT2,DeWalt Cordless Drill Twin Pack - DCK206M2T - DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
6586,DEV10115,Devcon Plastic Steel Putty - 1Kg,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Epoxy Metal Repair Putty,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
6602,DA4001414LH,"Hose Coupler 1/4"" Equal LH (Fuel Gas)",Gas Delivery & Control > Gas Hose and Regulator Fittings > Hose Fittings > Hose Couplers,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Hose Fittings & Couplers",MAPPED
6604,DA4001414RH,"Hose Coupler 1/4"" Equal RH (Fuel Gas)",Gas Delivery & Control > Gas Hose and Regulator Fittings > Hose Fittings > Hose Couplers,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Hose Fittings & Couplers",MAPPED
6605,ESF5016-6605,Welding Blanket - Super Light Duty - Glass Fibre 550°C (Various Sizes) - 2m x 50m,,,NO_CATEGORY
6606,AVFCC14-6606,Weltek Aircube Breathable Air Triple Filter,Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
6608,DEFENDER6X6GREEN,Defender 6X6 Complete Welding Screen with Frame - 6' x 6' - Red/Green - Green,,,NO_CATEGORY
6610,DEFENDER300GREEN,"Defender 300 Welding Screen with Frame - 6' 3"" x 6' 7"" - Red/Green - Green",,,NO_CATEGORY
6612,DEFENDER400GREEN,"Defender 400 Mobile Welding Screen with Castors - 6' 5"" x 6' 3"" - Red/Green - Green",,,NO_CATEGORY
6614,DEFENDER500GREEN,"Defender 500 Three Sided Welding Screen with Castors - 13' 5"" x 6' 3"" - Red/Green - Green",,,NO_CATEGORY
6616,1439,SWP SNR 27 Ear Defenders,Safety Equipment,SAFETY & PPE > Welding Helmets & Eye Protection,MAPPED
6617,EG3001.,Gas Leak Detection Spray DUPLICATE,Welding Consumables & Supplies > Welding Chemicals and Sprays > Leak Detection Spray,WELDING WORKSHOP > Welding Chemicals & Consumables > Welding Chemicals & Sprays,MAPPED
6618,PJ4,PJ4 Multi Stand,Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Multi-Stand Pipe Stands,PIPE WELDING > Pipe Stands & Handling > Roller Stands,MAPPED
6621,RPS4,Pipe Roller Stand,"Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Floor Mounted Roller Stands, Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Multi-Stand Pipe Stands, Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Pipe Roller Stands",PIPE WELDING > Pipe Stands & Handling > Roller Stands,MAPPED
6623,NWK3,Nylon Wheel Kit,"Pipe Welding & Cutting Equipment > Pipe Stands > V Head Stands > Tri-Stands & Pipe Jacks, Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Floor Mounted Roller Stands, Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Multi-Stand Pipe Stands, Pipe Welding & Cutting Equipment > Pipe Stands > V Head Stands > Single Tube Pipe Stands","PIPE WELDING > Pipe Stands & Handling > Roller Stands, PIPE WELDING > Pipe Stands & Handling > V-Head Stands",MAPPED
6625,kp-pipe truck,"Pipe Truck - Load & Transport Pipes up to 1,000lbs",Pipe Welding & Cutting Equipment > Pipe Stands,PIPE WELDING > Pipe Stands & Handling,MAPPED
6627,CR7089,Weltek Airkos Back Pack Housing (CR7089),Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
6630,BZ102038SETPFTSY,Fitted Oxy/Propane Twin Hose Set - 10 mm x 20 m,Gas Delivery & Control > Welding Gas Hoses > Oxy Fuel Hoses > Twin Welding Hoses > Twin Welding Hoses - Fitted Set,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Twin Welding Hoses",MAPPED
6631,MP100,Master Purge Handheld Weld Purge Monitor - MP100,Pipe Welding & Cutting Equipment > Pipe Purging Equipment > Weld Purge Monitors,PIPE WELDING > Pipe Welding Accessories > Pipe Purging Equipment,MAPPED
6633,GBC3,"Gold Bridge Pipe Alignment Clamp 1 - 14"" - 1"" to 3""",,,NO_CATEGORY
6634,GBC5,"Gold Bridge Pipe Alignment Clamp 1 - 14"" - 2"" to 5""",,,NO_CATEGORY
6635,GBC14,"Gold Bridge Pipe Alignment Clamp 1 - 14"" - 10"" to 14""",,,NO_CATEGORY
6636,GBC7,"Gold Bridge Pipe Alignment Clamp 1 - 14"" - 4"" to 7""",,,NO_CATEGORY
6637,GBC9,"Gold Bridge Pipe Alignment Clamp 1 - 14"" - 5"" to 9""",,,NO_CATEGORY
6638,BBC2,"Black Bridge Pipe Clamp - Various Sizes - 1"" to 12"" - 1"" to 2""",,,NO_CATEGORY
6640,BBC6,"Black Bridge Pipe Clamp - Various Sizes - 1"" to 12"" - 2"" to 6""",,,NO_CATEGORY
6641,BBC12,"Black Bridge Pipe Clamp - Various Sizes - 1"" to 12"" - 5"" to 12""",,,NO_CATEGORY
6642,GBC5SSK,"Stainless Steel Cover Kit - 2"" to 5""",,,NO_CATEGORY
6644,GBC3SSK,"Stainless Steel Cover Kit - 1"" to 3""",,,NO_CATEGORY
6645,GBC7SSK,"Stainless Steel Cover Kit - 4"" to 7""",,,NO_CATEGORY
6646,GBC9SSK,"Stainless Steel Cover Kit - 5"" to 9""",,,NO_CATEGORY
6647,GBC14SSK,"Stainless Steel Cover Kit - 10"" to 14""",,,NO_CATEGORY
6648,GPL421-04-10-00-01-000-07-A,Tech Master GPL421 Inert Gas Regulator (3960053970),Gas Delivery & Control > Gas Arc Regulators > High Pressure Gas Regulators > Gas Arc Cylinder Mounted Gas Regulators,GAS & OXY-FUEL > Gas Regulators & Delivery,MAPPED
6649,GPL421-04-07-00-01-000-07-A,Tech Master GPL421 Inert Gas Regulator (3960053987),"Gas Delivery & Control > Gas Arc Regulators > High Pressure Gas Regulators > Gas Arc Cylinder Mounted Gas Regulators, Gas Delivery & Control > Gas Arc Regulators > Inert Gas Regulators","GAS & OXY-FUEL > Gas Regulators & Delivery, GAS & OXY-FUEL > Gas Regulators & Delivery > Inert Gas Regulators",MAPPED
6651,82 756,KEMPER VacuFil 500 - Welding Fume Extractor (82 756),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Hi Vacuum Fume Extraction,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Hi-Vacuum Extraction,MAPPED
6654,PRICE ON APPLICATION-6654,Welding Screens & Booths in Bespoke Sizes,Safety Equipment > Welding Screens & Curtains > Welding Curtains & Frames - Defender,SAFETY & PPE > Welding Workspace Safety > Welding Screens & Curtains,MAPPED
6666,AB1260S,Medium Duty Work Bench With Steel Top - AB1260S - 1200mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6667,AB1275S,Welding Bench Medium Duty With Steel Top - 1200mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6668,AB1290S,Medium Duty Work Bench With Steel Top - 1200mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6669,AB1560S,Medium Duty Work Bench With Steel Top - 1500mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6670,AB1575S,Welding Bench Medium Duty With Steel Top - 1500mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6671,AB1590S,Medium Duty Work Bench With Steel Top - 1500mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6672,AB1875S,Welding Bench Medium Duty With Steel Top - 1800mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6673,AB1890S,Medium Duty Work Bench With Steel Top - 1800mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6674,AB2060S,Medium Duty Work Bench With Steel Top - 2000mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6675,AB1860S,Medium Duty Work Bench With Steel Top - 1800mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6676,AB2012S,Medium Duty Work Bench With Steel Top - 2000mm x 1200mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6677,AB2090S,Medium Duty Work Bench With Steel Top - 2000mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6678,AB2075S,Welding Bench Medium Duty With Steel Top - 2000mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Medium Duty Welding Benches,WELDING WORKSHOP > Welding Benches & Tables > Medium Duty Welding Benches,MAPPED
6679,UV LAMP KIT,LED UV Blacklight Lamp with Spraying Attachment,Welding Consumables & Supplies > Welding Chemicals and Sprays > Ardrox NDT Products > Ardrox NDT Aerosols,WELDING WORKSHOP > Welding Chemicals & Consumables > Welding Chemicals & Sprays,MAPPED
6681,105325A,Ardrox Dye Penetrant Testing Kit,Welding Consumables & Supplies > Welding Chemicals and Sprays > Ardrox NDT Products > Ardrox NDT Aerosols,WELDING WORKSHOP > Welding Chemicals & Consumables > Welding Chemicals & Sprays,MAPPED
6685,44510030/052,40 mm Neutrix Diamond Wheel (44510030),Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6686,44510171,Neutrix/Ultima Tungsten Grinder Electrode Clamp / Collet 1.0 mm - 44510171,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6687,44510162,Neutrix/Ultima Tungsten Grinder Electrode Clamp / Collet 1.6 mm - 44510162,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6688,44510164,Neutrix/Ultima Tungsten Grinder Electrode Clamp / Collet 2.4 mm - 44510164,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6689,44510165,Neutrix/Ultima Tungsten Grinder Electrode Clamp / Collet 3.2 mm - 44510165,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6690,44510174,Neutrix/Ultima Tungsten Grinder Electrode Clamp / Collet 4.0 mm - 44510174,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6691,44510260,Neutrix Tungsten Grinder Filter Cassette - 44510260,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
6694,790032011,"KEMPER Wall Mounted Fume Exhaust Set - 3 m Flexible Arm, 3 Phase 400 V (790032011)",Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Static Filter Units,FUME EXTRACTION > Kemper Filtration Systems > Kemper Static Filter Units,MAPPED
6695,79 004 201,"KEMPER Wall Mounted Fume Exhaust Set 3 Phase 400V - 4 Metre Arm, Flexible Exhaust Arm",,,NO_CATEGORY
6696,904511,Flat Metal Cutting Discs - 115 x 2.5 x 22 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6698,904612,Flat Metal Cutting Discs - 300 x 3.5 x 20 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6699,967934,Flat Metal Cutting Discs - 230 x 3.0 x 22 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6700,975083,Flat Metal Cutting Discs - 350 x 3.5 x 19mm- Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6701,904519,Depressed Centre Cutting Disc - 125 x 2.5 x 22 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6703,904519,Depressed Centre Cutting Disc - 230 x 3.0 x 22 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6704,975240,Depressed Centre Cutting Disc - 100 x 3.0 x 16 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6705,967671,Depressed Centre Cutting Disc - 115 x 2.5 x 22 mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6706,975035,Slitting Disc - 115 x 1.0 x 22mm Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6708,975037,Slitting Disc - 125 x 1.0 x 22mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6709,975040,Slitting Disc - 230 x 2.0 x 22.2mm - Pack of 25,Welding Tools & Benches > Angle Grinder Discs > Cutting Discs,ABRASIVES > Cutting & Grinding Discs > Cutting Discs,MAPPED
6710,1614,Flap Disc 115 x 22 mm x 40 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6711,1615,Flap Disc 115 x 22 mm x 60 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6712,1616,Flap Disc 115 x 22 mm x 80 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6713,1617,Flap Disc 125 x 22 mm x 40 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6714,1618,Flap Disc 125 x 22 mm x 60 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6715,1619,Flap Disc 125 x 22 mm x 80 Grit - Pack of 10,Welding Tools & Benches > Angle Grinder Discs > Flap Discs,ABRASIVES > Finishing & Sanding Discs > Flap Discs,MAPPED
6716,7485,Nickel Bronze Brazing Rods - C5 Series - 1.6 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
6719,ISOL-N5,Isol-N Solution - 5 Litre,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment > IsoJet Stainless Steel Weld Cleaner,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
6720,1314882,IsoJet Applicator and Lead,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment > IsoJet Stainless Steel Weld Cleaner,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
6721,1314666,IsoJet Maincleen Neutraliser,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment > IsoJet Stainless Steel Weld Cleaner,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
6727,93 005,KEMPER Exhaust Fan Wall Bracket (93 005),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Spares & Accessories > Kemper Fans,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
6729,390 450,KEMPER CleanAirTower SF 9000 Hall Ventilation with Storage Filter (390 450),Welding Fume Extraction > Kemper Clean Air Systems > Kemper CleanAirTower,FUME EXTRACTION > Kemper Filtration Systems > Kemper CleanAirTower,MAPPED
6732,79 003 02,KEMPER Swivel Joint For Mobile Unit,Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Spares & Accessories > Kemper Exhaust Arms & Hoods,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
6734,1260WSC,"Super Heavy Duty Workbench With Steel Over Wood Top Including Cupboard, Shelf and Vice Plate -  1200mm x 600mm x 840mm",Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6736,1275WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1200mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6737,1575WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1500mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6738,1290WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1200mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6739,1560WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1500mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6740,1590WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1500mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6741,1860WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1800mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6742,1875WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1800mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6743,1890WSC,Super Heavy Duty Workbench with Steel Over Wood Top 1800mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6744,2060WSC,Super Heavy Duty Workbench with Steel Over Wood Top 2000mm x 600mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6745,2075WSC,Super Heavy Duty Workbench with Steel Over Wood Top 2000mm x 750mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6746,2090WSC,Super Heavy Duty Workbench with Steel Over Wood Top 2000mm x 900mm x 840mm,Welding Tools & Benches > Welding Benches & Tables > Super Heavy Duty Work Benches,WELDING WORKSHOP > Welding Benches & Tables > Super Heavy Duty Benches,MAPPED
6748,91320,KEMPER Telescopic Exhaust Arm - 2 m (91320),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Spares & Accessories > Kemper Exhaust Arms & Hoods,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
